path,accents,sentence
common_voice_en_37900189.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Essentially the water is quite pure and inert
common_voice_en_37900200.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Hot water is poured in and drips directly into the cup
common_voice_en_37900211.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",One of its members was Captain Robert Wade
common_voice_en_37900213.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They were taken to hospital with serious injuries
common_voice_en_37900284.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Such treatments while effective must be continually reapplied
common_voice_en_37900296.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Fenton is married
common_voice_en_37900313.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",One Crew member died and went down with the ship
common_voice_en_37900332.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The company offered its expertise to the government
common_voice_en_37900349.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",From that point on it is called the Grand River
common_voice_en_37900384.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This was the starting point of a fabulous treasure hunt
common_voice_en_37900400.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They are not to be confused with elevator mechanics
common_voice_en_37900401.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Examples include batteries food gasoline and more
common_voice_en_37900466.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Hand of God is above their hands
common_voice_en_37900754.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The match is full of tactical mistakes
common_voice_en_37901750.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He tells her that she cannot be allowed that much power
common_voice_en_37901753.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The movie had a major impact in the Soviet Union
common_voice_en_37901784.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The hairs impart a dusty gray color to the plant
common_voice_en_37901788.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Then he helped her on with her coat
common_voice_en_37901790.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Selftaught he learned Latin Greek and other languages
common_voice_en_37901829.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Some changes were also made during repair and maintenance
common_voice_en_37901853.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It comes in Regular and Sports versions
common_voice_en_37907000.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",No I say dash it
common_voice_en_37907007.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The species is found in grassland habitats
common_voice_en_37907052.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The spaces are designed to provoke thoughts and memories
common_voice_en_37907577.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Improvements great or small can thus be made
common_voice_en_37907580.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Its county seat is New Rockford
common_voice_en_37907977.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The follow is the opposite portion of the leads sequence
common_voice_en_37908034.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Theyll ask me out now when they wouldnt a year ago
common_voice_en_37908038.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It might of course have been changed before that time
common_voice_en_37908047.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",One man died
common_voice_en_37908060.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Lake Thirteen and the village of Farwell are located in the township
common_voice_en_37908067.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Bay is also a very popular fishing destination yearround
common_voice_en_37908095.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",I delivered Catherines message
common_voice_en_37908102.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There is a naturally polled strain of the breed
common_voice_en_37908105.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",His following works were written directly in French
common_voice_en_37908110.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Its major population centre was Bolton
common_voice_en_37908132.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The age entry notes when one is considered an adult
common_voice_en_37908146.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",James Dunlop was second assistant
common_voice_en_37908214.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Operation of the cut falls upon three government agencies
common_voice_en_37908221.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",My grandfather has been here since the Turks
common_voice_en_37908222.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They spent their lives together in London
common_voice_en_37908269.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He had gone to make certain necessary arrangements
common_voice_en_37908319.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A church tower was never added
common_voice_en_37908348.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She was secured to the stake with ropes and an iron ring
common_voice_en_37908349.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It was the second single issued from Feel the Fire
common_voice_en_37908394.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Her crew arrived safely at Kingsbridge
common_voice_en_37908432.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Im really very sorry
common_voice_en_37908440.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The dominant colour of the banknote is blue
common_voice_en_37908453.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Primary elections were held to decide between the two
common_voice_en_37908459.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Group performance indicators are not disclosed
common_voice_en_37911161.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She returned to Odense and joined the local school authority
common_voice_en_37911166.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The cast of this recording includes Patrick Magee Glenda Jackson and Freddie Jones
common_voice_en_37911962.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",His education and training is unknown
common_voice_en_37912495.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The body of the Gandiva was unbreakable
common_voice_en_37912522.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This project was never carried out
common_voice_en_37912529.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The four player characters offer a choice of gameplay
common_voice_en_37912531.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She remained there into the fall
common_voice_en_37912545.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",And in the end it frightened her
common_voice_en_37912589.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Located nearby is Hebron
common_voice_en_37912608.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He had no children he was survived by his second wife Emma
common_voice_en_37912642.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Dorothy is an intelligent and mature nurse
common_voice_en_37912655.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Terry went on to win the general election easily
common_voice_en_37912659.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It hunts with good speed within reach of the gun
common_voice_en_37912684.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Members of the academy are kept secret
common_voice_en_37912763.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Talk in circles was met with critical acclaim
common_voice_en_37912764.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This he says was what made it click for him
common_voice_en_37912769.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Tom Mountain was the team captain
common_voice_en_37913013.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The construction is of simple welded stamped sheet steel
common_voice_en_37913026.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It grows on dry mountain slopes and in full sun
common_voice_en_37913064.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Only four cars can platform at Croton Falls
common_voice_en_37913081.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Commission rates and fees are negotiable and not regulated
common_voice_en_37913092.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",At any rate chance had given him a breathing space
common_voice_en_37913123.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Hut hut before the play begins
common_voice_en_37913136.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The whole swamp has peat underneath
common_voice_en_37913304.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Therefore he was a greatgreatgrandson of Queen Victoria
common_voice_en_37913345.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",it shows a stepbystep derivation
common_voice_en_37913347.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She was nicknamed The Goddess of the Silent Screen
common_voice_en_37913361.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They also served to protect the people and their property
common_voice_en_37913364.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Three years have passed and George and Emily prepare to wed
common_voice_en_37913403.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She was buried fully dressed on a cowhide in the coffin
common_voice_en_37913520.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The two will meet in court next year
common_voice_en_37913521.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Sometimes some of the group was there sometimes they werent
common_voice_en_37913836.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Apparently his troops did not offer much resistance
common_voice_en_37913848.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He went on to work as a goalkeeper coach for Moss
common_voice_en_37913849.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A variant using nonperiodic tile grids has also been made
common_voice_en_37913858.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The reproductive habits of tilefish are not well studied
common_voice_en_37913864.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This force consists of four elements
common_voice_en_37913874.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He is a member of the Economic and Employment Council in Hong Kong
common_voice_en_37913886.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He majored in Accounting
common_voice_en_37913908.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It also has string templates like Perl
common_voice_en_37913914.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was a practicing Muslim
common_voice_en_37913921.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",During the last ice age the Great Basin was wetter
common_voice_en_37914859.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Division and third in the League overall
common_voice_en_37914861.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This phrase has since been used to refer to other years
common_voice_en_37916030.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",You can be that person
common_voice_en_37916046.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It was subsequently declared a forgery
common_voice_en_37916053.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She is only in one episode
common_voice_en_37916108.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It was not likely they would be less  humane
common_voice_en_37916111.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Pipers River flows through the area
common_voice_en_37916143.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Plant of the Plant System and merged with the Savannah Florida and Western
common_voice_en_37916195.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This group was very conservative
common_voice_en_37916211.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Anna attempts to capture her amusing Lee
common_voice_en_37916242.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The city also has two public high schools
common_voice_en_37916253.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The assassins escaped
common_voice_en_37916310.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is held in March of each year and usually runs for five days
common_voice_en_37916313.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Also many of the characters in the movie have sex with one another
common_voice_en_37916758.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is also possible to produce rich pictures as part of a group
common_voice_en_37917675.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The batting team is said to be all out
common_voice_en_37919691.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",For this reason collectors were desperately looking for him
common_voice_en_37919876.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He acted with serenity every day and because of that we respected this wish
common_voice_en_37919920.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is the second largest watershed in the state
common_voice_en_37919946.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",If shes not in love she definitely wont be writing love songs
common_voice_en_37920012.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",In the past it was well known as a lead mining centre
common_voice_en_37920095.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The building is at the right of the photograph
common_voice_en_37920110.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is unclear if use during pregnancy is safe for the baby
common_voice_en_37920112.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Virtually every aspect of the park had some type of work done to it
common_voice_en_37920136.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The port handles containers and general bulk cargo
common_voice_en_37920137.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",These compounds originate from host plants
common_voice_en_37920140.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He confirmed that he had begun work on another supercar
common_voice_en_37920141.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",During this time largescale forestry projects were begun
common_voice_en_37921614.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was dismissed from the university and escaped to France
common_voice_en_37921652.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There are several classical sources which support this
common_voice_en_37921677.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She became a writer for television with a series of successful soap operas
common_voice_en_37921728.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Hongmen are associated with them
common_voice_en_37923607.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He is current member of the Independent Party
common_voice_en_37923993.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Inside that lobby they exchanged business cards
common_voice_en_37924006.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Several definitions of concurrent engineering are in use
common_voice_en_37924095.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",As well as a squad player he joined as a goalkeeping coach
common_voice_en_37924098.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It took about four months to complete
common_voice_en_37926948.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The couple had a child
common_voice_en_37927608.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Criticism came not only from the medical world but also from the public
common_voice_en_37927641.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They were completely at ease with him
common_voice_en_37927646.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Was foul play involved or did he fake his own disappearance
common_voice_en_37927655.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Those who did have jobs were paid less and worked in unsafe conditions
common_voice_en_37927670.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She currently resides near Hollywood
common_voice_en_37927708.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Later models introduced several additional operating modes
common_voice_en_37927715.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Finca at the time consisted of with a farmhouse
common_voice_en_37927719.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The flag shall be edged with yellow fringe
common_voice_en_37927724.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They are supporters of the Trump administration
common_voice_en_37927746.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",X and Y are variables
common_voice_en_37928073.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Indeed this is the source of the anomaly
common_voice_en_37928149.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She practices in Paris
common_voice_en_37928165.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The band never enjoyed much commercial success except in Germany
common_voice_en_37928178.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Most pages have writing on both sides
common_voice_en_37928182.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",An unusual feature in this school is its open space
common_voice_en_37928678.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Last time we were screaming at the world
common_voice_en_37929497.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The men take Boy on an aircraft back to the United States
common_voice_en_37929518.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Some freight services also use the line
common_voice_en_37929659.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Most rooms are open to the public on small guided tours
common_voice_en_37929682.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Vesper services are usually held on Saturday evenings
common_voice_en_37929689.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Ben is arrested on suspicion of killing Lucy
common_voice_en_37929719.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Aron won the Champion of Cadwell
common_voice_en_37929747.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Her parents divorced when she was only one year old
common_voice_en_37929760.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A number of States have declared they will not be bound by this condition
common_voice_en_37929763.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was the father of British poet and critic Robert Graves
common_voice_en_37929773.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He checks his head which had been operated
common_voice_en_37929950.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This is one of the earliest concrete bridges in Britain
common_voice_en_37930745.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The landing two days later went almost according to plan
common_voice_en_37931280.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He has missed nine days
common_voice_en_37931292.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Guerrilla forces eventually recaptured the town
common_voice_en_37931296.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It also symbolizes patience
common_voice_en_37931300.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Longterm gratification seems even more meaningless
common_voice_en_37931304.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The film received many awards
common_voice_en_37931312.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Students take part in a variety of sporting and other competitions and events
common_voice_en_37932257.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Richardson then turned to acting
common_voice_en_37932389.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",I can carry it he answered rather injured
common_voice_en_37932402.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Her music has been described as folkurban pop music
common_voice_en_37932407.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Tina already had the material
common_voice_en_37932420.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Some lines are still in use for freight and mineral traffic
common_voice_en_37932424.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The village school halfway up the hill was built at this time also
common_voice_en_37932442.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was never able to recover militarily from that defeat
common_voice_en_37932445.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Some projects caused property damage
common_voice_en_37932483.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Plans are no good
common_voice_en_37932503.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He studied in the University of Athens
common_voice_en_37932581.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The club colours are red and green
common_voice_en_37932611.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Two interior designs were available
common_voice_en_37932614.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He lives in a glorious palace under the seas
common_voice_en_37933979.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",But the PolyGram release was canceled
common_voice_en_37933991.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",After his parents divorced he grew up in Berlin
common_voice_en_37934000.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Several versions of this album exist
common_voice_en_37934006.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Celia had no doubt who she was
common_voice_en_37934014.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",William was coming on Christmas Eve
common_voice_en_37934016.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The rest is ground and made into a large cake
common_voice_en_37934017.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",When these rumors were disproved he was allowed to depart
common_voice_en_37934069.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He is survived by his wife Mpho and their children
common_voice_en_37934079.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Today he is considered a pioneer of space travel
common_voice_en_37934101.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",However their use in other contexts is far more mixed
common_voice_en_37934124.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There were three deaths before this Congress began
common_voice_en_37934166.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Wing was also an activist
common_voice_en_37934168.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",However the territory was ruled by French commissioners
common_voice_en_37934633.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Later he was to describe this as tragic as the loss of a mother
common_voice_en_37934673.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The rumors were spread through flyers and were later found to be false
common_voice_en_37934676.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A fillet round Apillar can give a tall driver visibility problems
common_voice_en_37934739.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There are three public high schools and also two special education schools
common_voice_en_37934741.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It passes through rural scenery and three tunnels
common_voice_en_37934772.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",An inscription to his memory is still extant in the church
common_voice_en_37934777.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The church is dedicated to the Holy Trinity
common_voice_en_37934816.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The film was also shot in the Twin Cities
common_voice_en_37934855.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is unknown if they are findable online or at all
common_voice_en_37934908.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Fry Group Foods has won numerous awards for its products
common_voice_en_37934910.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",When
common_voice_en_37934919.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The damage was limited and no one was injured
common_voice_en_37934922.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Below here is a selected list of his books
common_voice_en_37935117.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The remains were exhumed
common_voice_en_37935118.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",No one had the right to
common_voice_en_37935189.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Everyone leaves and Debra and Ray are alone again
common_voice_en_37935213.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The races continued however as a nonpoints event
common_voice_en_37935235.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",His discreet blackmail gets Simon reinstated
common_voice_en_37935305.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Grant who had donated the land
common_voice_en_37935322.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",These were generally made of wood as it was readily available
common_voice_en_37935324.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Weve got to get involved in this
common_voice_en_37935331.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Sound effects are enabled
common_voice_en_37935345.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Police found no evidence of drag racing
common_voice_en_37935374.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",After the Olympics it was reduced to one level
common_voice_en_37935383.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Fowler was not a stranger to money
common_voice_en_37935434.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",These are locomotiverun and have bilevel cars
common_voice_en_37935443.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Evans is openly lesbian
common_voice_en_37935528.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",White did not consider himself as a career politician
common_voice_en_37935529.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He occasionally visited Switzerland and Italy
common_voice_en_37935605.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This resulted in a oneyear ban from the sport
common_voice_en_37935627.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",His handheld camera is restless always moving and shifting
common_voice_en_37935663.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Only a few hundred were ever made
common_voice_en_37935709.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is also known as Mount Austin and locally as The Peak
common_voice_en_37935711.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Woods was paralysed below the waist
common_voice_en_37935860.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",What it was he would not say
common_voice_en_37935871.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",But now he began to insist on her recognising him
common_voice_en_37935873.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",By this time water was once again dangerously short
common_voice_en_37936220.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Comedy Is Not Pretty
common_voice_en_37937219.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Medical specialties can be classified along several axes
common_voice_en_37937258.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Nobody talked about it
common_voice_en_37937298.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",I live for every second of it
common_voice_en_37937303.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Club colours then were Light and Dark Blue
common_voice_en_37937317.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This charges or discharges the capacitor over time
common_voice_en_37937320.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Coupled with good songs
common_voice_en_37939090.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He went to Jesuit High School
common_voice_en_37939110.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The first release is Leonard Tans first album
common_voice_en_37939239.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Mainly the Open and Veteran category are played
common_voice_en_37939274.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Her work has been translated into other languages
common_voice_en_37939316.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This can be useful when creating probability mass functions
common_voice_en_37939343.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Clive announced that he could act and sing and could prove it
common_voice_en_37939453.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The work involves welding rigging and fabricating
common_voice_en_37940436.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The declaration may also be a symbolic indication of displeasure
common_voice_en_37940456.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Her research was influential in social policy
common_voice_en_37940474.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She left school without sitting her A levels
common_voice_en_37941180.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She had most of them set on fire just before she died
common_voice_en_37941467.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A star with a has the same iron abundance as the Sun
common_voice_en_37941490.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",However while Willie was en route Patrick was executed first
common_voice_en_37941492.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Often I brought them over myself so that I could explain them
common_voice_en_37941882.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It has been listed on the National Register of Historic Places
common_voice_en_37941917.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",At one point he served as president of the Melville Society
common_voice_en_37941950.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is not uncommon for applications to be rejected
common_voice_en_37942133.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",In common usage the arm extends to the hand
common_voice_en_37942137.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A live version appeared on the album Extremely Live
common_voice_en_37942191.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is the second largest bay in the state
common_voice_en_37942218.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",With the blood vessels come nerve fibers
common_voice_en_37942238.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Youth Sector
common_voice_en_37942272.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There was signs of torture
